".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S","study","group","trial","condition","filename","optRadiusHR","optEmbdimHR","optDelayHR","optRadiusResp","optEmbdimResp","optDelayResp"
"1",13.677292,101.903,100.84,-10,0.96261582,NA,0.56620541937864,1.36881894042826,-1.01841751350402,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"2",13.67896,101.903,100.84,-10,0.86738281,NA,0.481363294517257,1.36881894042826,-1.01841751350402,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"3",13.680624,101.903,100.84,-10,0.77236935,NA,0.396716764529052,1.36881894042826,-1.01841751350402,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"4",13.682292,101.903,100.84,-10,0.68121643,NA,0.315509550558606,1.36881894042826,-1.01841751350402,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"5",13.683958,96.512804,99.943744,-10,0.5954315,NA,0.23908462455569,0.61582751449684,-1.15562812355126,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"6",13.685625,95.8466,98.0392,-10,0.5400879,NA,0.189779571386852,0.522761158482842,-1.44720066990162,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"7",13.687292,95.8466,98.0392,-10,0.54981381,NA,0.19844428618071,0.522761158482842,-1.44720066990162,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"8",13.68896,95.8466,98.0392,-10,0.61889345,NA,0.259986638378329,0.522761158482842,-1.44720066990162,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"9",13.690623,95.8466,98.0392,-10,0.70298156,NA,0.334899884614877,0.522761158482842,-1.44720066990162,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"10",13.692291,95.8466,98.0392,-10,0.79136658,NA,0.413641204486168,0.522761158482842,-1.44720066990162,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"11",13.693959,95.8466,97.957906,-10,0.88514709,NA,0.497189311796692,0.522761158482842,-1.45964622042868,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"12",13.695625,95.8466,97.561,-10,0.97598548,NA,0.578116314173147,0.522761158482842,-1.52040979064902,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"13",13.697292,95.8466,97.561,-10,1.0436149,NA,0.638366680048833,0.522761158482842,-1.52040979064902,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"14",13.698958,95.8466,97.561,-10,1.0710385,NA,0.662798087765009,0.522761158482842,-1.52040979064902,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"15",13.700624,92.257052,97.561,-10,1.0502779,NA,0.644302679320004,0.021313925957478,-1.52040979064902,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"16",13.702291,91.8134,97.561,-10,1.00345136,NA,0.602585388713453,-0.0406626982872301,-1.52040979064902,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"17",13.70396,91.8134,97.754512,-10,0.95877686,NA,0.562785328764494,-0.0406626982872301,-1.49078443854933,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"18",13.705625,91.8134,99.1736,-10,0.93322138,NA,0.540018210251149,-0.0406626982872301,-1.27353185648494,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"19",13.707293,91.8134,99.1736,-10,0.90997626,NA,0.519309368081214,-0.0406626982872301,-1.27353185648494,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"20",13.708957,91.8134,99.1736,-10,0.85751345,NA,0.472570781570098,-0.0406626982872301,-1.27353185648494,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"21",13.710624,91.8134,99.1736,-10,0.80047006,NA,0.421751402691949,-0.0406626982872301,-1.27353185648494,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"22",13.712293,91.8134,99.1736,-10,0.75949394,NA,0.385246192057789,-0.0406626982872301,-1.27353185648494,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"23",13.713959,91.8134,99.1736,-10,0.73605956,NA,0.364368740069145,-0.0406626982872301,-1.27353185648494,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"24",13.715625,91.8134,98.050544,-10,0.72619012,NA,0.355576155850795,-0.0406626982872301,-1.44546398176746,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"25",13.717292,93.018727,98.0392,-10,0.72988584,NA,0.358868635398514,0.12771724493629,-1.44720066990162,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"26",13.718958,93.1677,98.0392,-10,0.71599434,NA,0.346492838628971,0.148528249154927,-1.44720066990162,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"27",13.720624,93.1677,98.0392,-10,0.68644713,NA,0.320169528254496,0.148528249154927,-1.44720066990162,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"28",13.722293,93.1677,98.0392,-10,0.6669342,NA,0.302785656386207,0.148528249154927,-1.44720066990162,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"29",13.723959,93.1677,98.0392,-10,0.65533754,NA,0.292454309349135,0.148528249154927,-1.44720066990162,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"30",13.725624,93.1677,99.105536,-10,0.62976076,NA,0.269668214881343,0.148528249154927,-1.28395198528995,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"31",13.727291,93.1677,99.1736,-10,0.58176882,NA,0.226912681208513,0.148528249154927,-1.27353185648494,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"32",13.728958,93.1677,99.1736,-10,0.52586669,NA,0.177110039314938,0.148528249154927,-1.27353185648494,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"33",13.730625,93.1677,99.1736,-10,0.4822266,NA,0.138231524766863,0.148528249154927,-1.27353185648494,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"34",13.732292,93.1677,99.1736,-10,0.47735294,NA,0.133889630393768,0.148528249154927,-1.27353185648494,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"35",13.733959,94.350421,99.345644,-10,0.50307926,NA,0.15680894853423,0.313750213675149,-1.24719310707075,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"36",13.735624,94.4966,102.041,-10,0.53287958,NA,0.18335775204626,0.334170905919221,-0.83455269958175,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"37",13.737291,94.4966,102.041,-10,0.54761952,NA,0.196489415425684,0.334170905919221,-0.83455269958175,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"38",13.738959,94.4966,102.041,-10,0.51415713,NA,0.166678110810401,0.334170905919221,-0.83455269958175,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"39",13.740626,94.4966,102.041,-10,0.42522886,NA,0.0874528150117407,0.334170905919221,-0.83455269958175,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"40",13.742292,94.4966,102.041,-10,0.32839354,NA,0.00118320838655937,0.334170905919221,-0.83455269958175,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"41",13.743958,94.4966,102.46922,-10,0.25979918,NA,-0.05992681277004,0.334170905919221,-0.768995172006566,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"42",13.745624,94.4966,103.627,-10,0.23070665,NA,-0.085845053333827,0.334170905919221,-0.59174704189588,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"43",13.747292,94.4966,103.627,-10,0.22825618,NA,-0.0880281522583393,0.334170905919221,-0.59174704189588,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"44",13.748959,94.4966,103.627,-10,0.21723933,NA,-0.0978429524340255,0.334170905919221,-0.59174704189588,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"45",13.750626,98.379937,103.627,-10,0.19565125,NA,-0.117075554437023,0.876659428600448,-0.59174704189588,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"46",13.752291,98.8599,103.627,-10,0.17197582,NA,-0.138167755431268,0.943708571853184,-0.59174704189588,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"47",13.753958,98.8599,105.8215,-10,0.16520989,NA,-0.144195453997799,0.943708571853184,-0.255784232443394,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"48",13.755623,98.8599,106.952,-10,0.16433407,NA,-0.144975713172596,0.943708571853184,-0.0827124821193863,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"49",13.757293,98.8599,106.952,-10,0.14952383,NA,-0.158170006110592,0.943708571853184,-0.0827124821193863,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"50",13.758959,98.8599,106.952,-10,0.11808168,NA,-0.186181499354482,0.943708571853184,-0.0827124821193863,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"51",13.760624,98.8599,106.952,-10,0.082015995,NA,-0.218312053140205,0.943708571853184,-0.0827124821193863,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"52",13.762292,98.8599,107.2136,-10,0.02605285911,NA,-0.268169044563808,0.943708571853184,-0.0426633269802792,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"53",13.763958,98.8599,108.696,-10,-0.100686643,NA,-0.381079984403745,0.943708571853184,0.18428188547466,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"54",13.765624,98.8599,108.696,-10,-0.26823733,NA,-0.530349195857468,0.943708571853184,0.18428188547466,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"55",13.767293,101.076979,108.696,-10,-0.42183837,NA,-0.667190807967788,1.25342671152985,0.18428188547466,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"56",13.76896,101.351,108.696,-10,-0.5307465,NA,-0.764215958846456,1.29170648160225,0.18428188547466,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"57",13.770623,101.351,108.696,-10,-0.60128781,NA,-0.827060498055135,1.29170648160225,0.18428188547466,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"58",13.772292,101.351,112.00566,-10,-0.66527711,NA,-0.884067917860437,1.29170648160225,0.69096799708665,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"59",13.773958,101.351,112.782,-10,-0.74411618,NA,-0.954304847480694,1.29170648160225,0.809820294872179,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"60",13.775626,101.351,112.782,-10,-0.86568297,NA,-1.06260747044911,1.29170648160225,0.809820294872179,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"61",13.777292,101.351,112.782,-10,-0.99272494,NA,-1.17578787587131,1.29170648160225,0.809820294872179,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"62",13.778959,101.351,112.782,-10,-1.0790278,NA,-1.25267422046983,1.29170648160225,0.809820294872179,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"63",13.780623,101.351,113.1212,-10,-1.1097726,NA,-1.28006445165582,1.29170648160225,0.861749474624416,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"64",13.782292,101.351,113.422,-10,-1.1086277,NA,-1.27904447183209,1.29170648160225,0.907799879310361,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"65",13.783958,104.67337,113.422,-10,-1.1231144,NA,-1.29195052625827,1.75582988709099,0.907799879310361,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"66",13.785626,105.084,113.422,-10,-1.1561036,NA,-1.32134027069119,1.81319345406151,0.907799879310361,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"67",13.787292,105.084,113.422,-10,-1.1929052,NA,-1.35412644370303,1.81319345406151,0.907799879310361,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"68",13.788957,105.084,113.66392,-10,-1.2169676,NA,-1.37556339235418,1.81319345406151,0.944836162227995,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"69",13.790624,105.084,114.286,-10,-1.2215516,NA,-1.3796472315646,1.81319345406151,1.04007231830191,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"70",13.792292,105.084,114.286,-10,-1.2148757,NA,-1.37369973981398,1.81319345406151,1.04007231830191,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"71",13.793959,105.084,114.286,-10,-1.2152483,NA,-1.37403168538331,1.81319345406151,1.04007231830191,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"72",13.795625,105.084,114.286,-10,-1.2211368,NA,-1.37927769044233,1.81319345406151,1.04007231830191,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"73",13.797292,105.084,114.286,-10,-1.2331787,NA,-1.39000569728963,1.81319345406151,1.04007231830191,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"74",13.798957,105.084,114.286,-10,-1.2525785,NA,-1.40728878278578,1.81319345406151,1.04007231830191,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"75",13.800625,107.00373,114.286,-10,-1.2974612,NA,-1.44727432600778,2.08137298410148,1.04007231830191,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"76",13.802292,107.241,114.286,-10,-1.4546568,NA,-1.58731829524554,2.11451876871316,1.04007231830191,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"77",13.80396,107.241,114.286,-10,-1.7776914,NA,-1.87510655131082,2.11451876871316,1.04007231830191,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"78",13.805624,107.241,114.286,-10,-1.9921997,NA,-2.06620982498035,2.11451876871316,1.04007231830191,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"79",13.807292,107.241,114.11596,-10,-1.8187344,NA,-1.91167134466016,2.11451876871316,1.01404036746149,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"80",13.808958,107.241,114.068,-10,-1.24307252,NA,-1.39882000140325,2.11451876871316,1.00669802235265,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"81",13.810625,107.241,114.068,-10,-0.51431578,NA,-0.749577996675541,2.11451876871316,1.00669802235265,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"82",13.812292,107.241,114.068,-10,0.09915159534,NA,-0.203046120207695,2.11451876871316,1.00669802235265,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"83",13.81396,107.241,114.068,NA,0.49777221,NA,0.152080951395994,2.11451876871316,1.00669802235265,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"84",13.815623,107.241,113.75792,-10,0.70096132,NA,0.333100073243485,2.11451876871316,0.959226913692352,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"85",13.817291,108.45407,113.422,-10,0.76955554,NA,0.394209969675501,2.2839803818075,0.907799879310361,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"86",13.818959,108.604,113.422,-10,0.73354492,NA,0.362128472741026,2.30492507556073,0.907799879310361,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"87",13.820625,108.604,113.422,-10,0.6429718,NA,0.281437796723067,2.30492507556073,0.907799879310361,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"88",13.822292,108.604,113.422,-10,0.55311894,NA,0.201388793050157,2.30492507556073,0.907799879310361,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"89",13.823958,108.604,113.4648,-10,0.4806946,NA,0.136866681470535,2.30492507556073,0.914352264019665,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"90",13.825624,108.604,113.636,-10,0.43095701,NA,0.0925559658784909,2.30492507556073,0.940561802856878,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"91",13.827291,108.604,113.636,-10,0.38905029,NA,0.0552216931219015,2.30492507556073,0.940561802856878,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"92",13.82896,108.604,113.636,-10,0.33010558,NA,0.00270844749690235,2.30492507556073,0.940561802856878,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"93",13.830625,108.604,113.636,-10,0.27496031,NA,-0.046419915482013,2.30492507556073,0.940561802856878,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"94",13.832293,108.604,113.636,-10,0.23762511,NA,-0.0796814673338834,2.30492507556073,0.940561802856878,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"95",13.833957,108.86388,109.53888,-10,0.21184074,NA,-0.102652501631887,2.34122939766164,0.313320998179747,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"96",13.835624,108.896,106.572,-10,0.20262453,NA,-0.110863129853852,2.34571644870782,-0.140887860379556,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"97",13.837293,108.896,106.572,-10,0.18993535,NA,-0.122167791902742,2.34571644870782,-0.140887860379556,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"98",13.838959,108.896,106.572,-10,0.15576169,NA,-0.152612759763051,2.34571644870782,-0.140887860379556,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"99",13.840625,108.896,106.572,-10,0.10350648,NA,-0.199166397535056,2.34571644870782,-0.140887860379556,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"100",13.842292,108.896,106.572,-10,0.05264893,NA,-0.244474874157228,2.34571644870782,-0.140887860379556,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"101",13.843958,108.896,103.08324,-10,0.0180114743,NA,-0.275333032913105,2.34571644870782,-0.674992946324169,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"102",13.845624,108.896,96,-10,0.0074310317,NA,-0.284759042152526,2.34571644870782,-1.75938812081778,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"103",13.847293,108.896,96,-10,0.00582886053,NA,-0.286186400234082,2.34571644870782,-1.75938812081778,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"104",13.848959,108.896,96,-10,-0.01758117584,NA,-0.307042164729115,2.34571644870782,-1.75938812081778,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"105",13.850624,103.73133,96,-10,-0.065628053,NA,-0.349846641361831,1.62423021188726,-1.75938812081778,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"106",13.852291,103.093,96,-10,-0.119607541,NA,-0.397936420954532,1.53505775565101,-1.75938812081778,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"107",13.853958,103.093,96,-10,-0.16088557,NA,-0.434710599261506,1.53505775565101,-1.75938812081778,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"108",13.855625,103.093,94.533554,-10,-0.1820528,NA,-0.45356827025846,1.53505775565101,-1.98389088594439,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"109",13.857292,103.093,94.4882,-10,-0.19153753,NA,-0.462018120231032,1.53505775565101,-1.99083427043285,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"110",13.858959,103.093,94.4882,-10,-0.21398618,NA,-0.482017395338156,1.53505775565101,-1.99083427043285,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"111",13.860624,103.093,94.4882,-10,-0.22794496,NA,-0.494453131178833,1.53505775565101,-1.99083427043285,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"112",13.862291,103.093,94.4882,-10,-0.23775027,NA,-0.503188582629171,1.53505775565101,-1.99083427043285,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"113",13.863959,103.093,94.4882,-10,-0.26640014,NA,-0.528712461878629,1.53505775565101,-1.99083427043285,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"114",13.865626,103.093,94.998132,-10,-0.156240879,NA,-0.430572691053369,1.53505775565101,-1.91276719941452,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"115",13.867292,95.524084,95.2381,-10,0.07609554246,NA,-0.223586524393761,0.477706807448911,-1.87602975422942,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"116",13.868958,94.5886,95.2381,-10,0.27511901,NA,-0.0462785312580395,0.347022982390224,-1.87602975422942,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"117",13.870624,94.5886,95.2381,-10,0.3643768,NA,0.0332403305739144,0.347022982390224,-1.87602975422942,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"118",13.872292,94.5886,95.2381,-10,0.37607118,NA,0.0436587353700713,0.347022982390224,-1.87602975422942,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"119",13.873959,94.5886,95.2381,-10,0.35664066,NA,0.0263482817368028,0.347022982390224,-1.87602975422942,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"120",13.875626,94.5886,99.271468,-10,0.33298954,NA,0.00527773827554344,0.347022982390224,-1.25854894090714,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"121",13.877291,94.5886,100.84,-10,0.29375,NA,-0.0296803708106151,0.347022982390224,-1.01841751350402,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"122",13.878958,94.5886,100.84,-10,0.2406402,NA,-0.0769953541652636,0.347022982390224,-1.01841751350402,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"123",13.880623,94.5886,100.84,-10,0.19109807,NA,-0.121131936421341,0.347022982390224,-1.01841751350402,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
"124",13.882293,94.5886,100.84,-10,0.16125174,NA,-0.147721729776755,0.347022982390224,-1.01841751350402,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.366243242916347,20,0,NA,NA,NA
